score,review
5,맛 괜찮아요! 치킨은 여기에서만 후루룩 시켜먹네요!!
1,배달앱 행사 할때만 쏙 빼놓네. 장사 그렇게 하시면 안되죠. 진짜 별로다 여기는. 위생도 안 좋고
1,알바가 걸어온 걸어왔구만 배달비 3500원 실롸냨ㅋㅋㅋㅋ 다신 안시킴 ㅅㄱ
1,아니 우리집 브룩스톤 오피스텔 100미터도 안되는 거린데 배달팁이 3000원이네??
1,어떤분이 덜익었다고 쓰셨는데 저만 느낀게 아니었네요 음식후기 쓴적 없는데 전에 이곳에서 시켜먹고 굉장히 불쾌했던 기억이 있어 몇자남겨봅니다 닭을 주문했는데 색깔이 약간 붉으스름한게 다른 지점서 주문했을때 전혀 본적없는 비주얼이라 전화해봤더니 다익은거고 색깔이 원래 그런거라고 합니다 불친절한 툭툭거리는 말투에 응대도 굉장히 성의없이하고 한조각 먹다 버리고 그...
1,"치킨이 맛이 없을 수 있다는걸 알게 되었습니다. 콜라도 시켰었는데 체크를 못하셨는지 없더라고요. 그래서 전화를 드려서 콜라가 안왔다하니 자꾸 말을 못알아들으시고 귀찮다는 듯 성질을 내시더라고요. 그래서 좀 귀가 어두우신 어르신인가 싶었는데 그분이 사장으로 느껴지는 분한테 ""콜라안갔다는데요."" 이러시더군요. 이후 사장도 ""그럼 갖다드려.""라고 귀찮다는 듯 말..."
1,말할때 너무 대충하고 태도가 너무 불친절해서 기분이 너무 안좋습니다.
5,너무 맛있어요
5,맛있어요!
5,
1,가끔 시켜먹었던 곳인데 어플쓰면 혹시나 피해있을까봐 전화로 시켜먹었습니다. 그런데 분명 순살로 주문했는데 (옆에 친구랑 같이 주문했는데 친구도 순살로 주문한거 들었구요) 막상 오니 일반으로 왔더라구요. 사장님께 어떻게 된 일인지 여쭤보니 제가 일반으로 시켰다고만 하시더라구요. 심지어 비아냥 거리기 까지 하시니 치킨 앞으로 다신 주문할 일 없습니다. 여러분들...
5,가성비 갑 맛 있어요.
5,정말 잘튀긴다!!
1,친절은 기대하지도 않는데 손님이 젊다고 주인이신지 바로 반말을 하시더라구요. 게다가 치킨마루 핫고추장소스를 정말 좋아하는데 우리 지점에서는 그 소스가 ‘맛’이 없어서 안 갖다 놓았다고. 그래서 인근 치킨마루 원자력 병원점에 소스도 사갈겸 치킨 한 마리 더 튀겨 집에 왔네요. 화랑대점이랑 대조하며 먹어보니 원자력병원점이 훨씬 맛있네요. 덕분에 맛있는 치킨 잘...
5,사장님도 친절하시고 무엇보다 닭이 신선했어요 뼈가 검붉은색이 아니엿음!
1,"Bhc 뿌링클 맛은 있는데, 여직원인지, 여사장인지 카운터 보는여자 정말 불친절합니다. 동네 장사 이렇게 하면 안되지~ 그렇게 장사할거면 그만 하세요~ 글 남깁니다. 정말 닭맛 떨어집니다. 내돈주고 사먹는데, 장사 마인드가 영~~~ 갈때마다 그래서"
1,여직원 그리고 배달원 정말 불친절합니다. 그리고 배달원 어린총각이 그렇게 손님 접대할꺼면 그냥 배달만하세요 ㅡㅡ
1,여기 양념맛이 너무이상하네요 쓰다고 해야하나? 뭔가 맛이너무 이상한데..
1,후라이드랑 양념 각 한마리씩 시켜먹은적 있는데 후라이드는 무난했지만 양념은 상한걸 보내줬음 오래된 닭을 양념 뭍히면 괜찮을거라는 생각으로 동네 장사를 한다고 생각하니 괘씸했지만 지인이 배민으로 주문해서 보내준거라 그냥 넘어갔음 아무튼 이집 닭 먹으려면 영념은 피하시길 바람
5,
5,너무친절해요ㅠㅠ 매장에서 먹었는데 서비스도 많이주시고 알바하시는 직원분이 너무친절했어요 초감동고객서비스 받음 ㅠㅠ
1,양이 너무적네요... ㅁㅅㅋ 치킨 파닭이랑 비교했을때 양이 1/3이에요
5,존맛
5,맛있어요~! 꼬치 JMT
1,been
5,동네 치킨집중 최고에요
5,
5,친절하시고 진짜 치킨중에 제일 맛있는 곳 ㅎㅎ
5,시켜먹으면 서비스 잘 줌
1,"So Disrespectful!  You don't care about your costumers.  I will never go here again.   At 21h35 the only parte of music you played in the restaurant until 21h50 was ""go home"".  The whole music was not..."
4,후라이드 바삭하고 맛있음 엄마가 잘드세욧♥︎
5,
2,순살오리지널 시켰는데 강정인줄.. 개딱딱
5,
1,지난번 순살시켜먹었을때 맛나고 좋았는더 방금 후라이드랑 똥집주문해놓고 가서찾아와 뜯고 먹으려니  잉? 머리카락발견..한번참고 몃분지나..또발견..뭐지? ..마누라는참으라는데 저는 다르거든요...너무하지안나요? 다음엔 파리도나올듯..머리카락사진 올리려다 그냥넘어갑니다.위생에 신경좀써주세요
1,been
5,맛있습니다
5,이 집 치킨 맛 괜찮아요 아직 안드셔 보셨나요?  ^^
5,맛도 괜찮고 가격도 착합니다
5,똥집맛집이에요. 사천원의 행복. 사장님도 친절하십니다~
5,진짜 인생치킨집 치킨 진짜 바삭바삭하고 맛있어요!! 치킨만 먹다가 피자랑 떡볶이도 먹었는데 이렇게 맛있기 있나요... 싸장님 번창하세요....♥ 
5,"치킨 피자 다 맛있긴한데,  떡볶이가 진짜 존맛탱(๑>؂< ๑)۶ 사이드로 꼭꼭 추가해서 드세여 열흘동안 세번이나 먹음.."
5,프차아니고 동네 로컬맛집 중학생때 엄마따라왔다가 10년째 먹는중 오븐치킨인데 바삭바삭하고 같이나오는 양상추샐러드가 찐임 개많이줌
5,친절하고 맛있어요~!!
4,갠차나요
2,
5,강초강추 봉화산갔다오면서 사왔어요
5,사장님이 훈훈해요
5,"2020년, 2021년 어느 날 다수 방문. 치킨도시락, 컵강정, 닭강정(중) 등 주문.  맛 무난과 훌륭 사이. 서비스 최고. 인테리어/외관 무난.  맛있는 닭강정 집이다. 정확히 표현하자면 염지가 강하지 않아, 담백한 맛이 일품인 닭강정 집이랄까. 양념이 약하다고 해서 닭누린내가 나지도 않는다. 후라이드를 시켜서 소금만 찍어먹어도 맛있으면 진짜 맛있는 ..."
5,저렴하면서도 좋은 재료와 맛갈나는 자체소스와 배합한 맛이 최고입니다~
